CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17468.0,9,2,137.0,5,3,1,9,Potential Customer
17469.0,15,5,1870.97,4,4,4,12,Loyal Customer
17470.0,44,5,1125.07,3,4,4,11,Loyal Customer
17472.0,190,3,697.54,1,4,3,8,Potential Customer
17475.0,78,1,194.37,2,2,1,5,At Risk
17480.0,77,1,511.82,2,2,3,7,Potential Customer
17481.0,3,4,1255.59,5,4,4,13,VIP Customer
17483.0,64,3,414.04,3,4,2,9,Potential Customer
17486.0,260,1,396.87,1,2,2,5,At Risk
17489.0,58,2,376.64,3,3,2,8,Potential Customer
17490.0,0,7,2092.32,5,5,5,15,VIP Customer
17491.0,0,10,3558.87,5,5,5,15,VIP Customer
17492.0,247,1,374.57,1,2,2,5,At Risk
17495.0,7,2,497.56,5,3,3,11,Loyal Customer
17496.0,358,1,271.05,1,2,2,5,At Risk
17498.0,75,1,272.22,2,2,2,6,At Risk
17499.0,289,1,622.88,1,2,3,6,At Risk
17500.0,16,3,1138.0,4,4,4,12,Loyal Customer
17501.0,220,2,288.6,1,3,2,6,At Risk
17502.0,8,4,689.1,5,4,3,12,Loyal Customer
17503.0,2,2,558.96,5,3,3,11,Loyal Customer
17504.0,205,9,2997.0299999999997,1,5,5,11,Loyal Customer
17505.0,161,2,1145.84,2,3,4,9,Potential Customer
17506.0,75,1,302.2,2,2,2,6,At Risk
17507.0,261,2,605.58,1,3,3,7,Potential Customer
17508.0,280,1,387.31,1,2,2,5,At Risk
17509.0,57,8,6083.64,3,5,5,13,VIP Customer
17510.0,24,1,308.48,4,2,2,8,Potential Customer
17511.0,2,31,91062.38,5,5,5,15,VIP Customer
17512.0,28,10,2924.9900000000002,4,5,5,14,VIP Customer
17513.0,71,1,513.2,3,2,3,8,Potential Customer
17514.0,127,1,208.65,2,2,1,5,At Risk
17515.0,30,4,639.02,4,4,3,11,Loyal Customer
17516.0,14,5,764.88,4,4,3,11,Loyal Customer
17517.0,308,1,153.94,1,2,1,4,Lost Customer
17519.0,16,6,1844.02,4,5,4,13,VIP Customer
17520.0,53,1,546.81,3,2,3,8,Potential Customer
17521.0,29,3,723.2099999999999,4,4,3,11,Loyal Customer
17522.0,1,5,1070.71,5,4,4,13,VIP Customer
17523.0,10,4,652.74,5,4,3,12,Loyal Customer
17524.0,360,1,145.0,1,2,1,4,Lost Customer
17525.0,359,1,422.70000000000005,1,2,2,5,At Risk
17526.0,4,4,1195.8999999999999,5,4,4,13,VIP Customer
17527.0,53,4,939.37,3,4,4,11,Loyal Customer
17528.0,0,8,3628.5,5,5,5,15,VIP Customer
17530.0,0,10,2367.12,5,5,5,15,VIP Customer
17531.0,189,1,296.7,1,2,2,5,At Risk
17534.0,53,1,223.36,3,2,1,6,At Risk
17535.0,279,1,164.4,1,2,1,4,Lost Customer
17536.0,176,1,76.5,2,2,1,5,At Risk
17537.0,29,2,887.67,4,3,3,10,Loyal Customer
17538.0,25,1,98.42,4,2,1,7,Potential Customer
17540.0,24,2,578.9,4,3,3,10,Loyal Customer
17542.0,269,1,170.75,1,2,1,4,Lost Customer
17545.0,42,3,642.32,3,4,3,10,Loyal Customer
17548.0,233,1,103.3,1,2,1,4,Lost Customer
17549.0,23,2,148.86,4,3,1,8,Potential Customer
17550.0,196,3,267.16,1,4,2,7,Potential Customer
17551.0,358,1,290.34,1,2,2,5,At Risk
17552.0,59,4,930.41,3,4,3,10,Loyal Customer
17553.0,129,1,1487.6,2,2,4,8,Potential Customer
17554.0,0,5,1952.45,5,4,4,13,VIP Customer
17555.0,19,2,480.31,4,3,2,9,Potential Customer
17556.0,205,1,157.9,1,2,1,4,Lost Customer
17557.0,13,3,541.46,4,4,3,11,Loyal Customer
17560.0,94,4,854.95,2,4,3,9,Potential Customer
17561.0,18,1,165.12,4,2,1,7,Potential Customer
17562.0,13,7,1122.38,4,5,4,13,VIP Customer
17564.0,23,3,454.01,4,4,2,10,Loyal Customer
17566.0,7,2,869.77,5,3,3,11,Loyal Customer
17567.0,6,8,4331.48,5,5,5,15,VIP Customer
17569.0,331,1,344.14,1,2,2,5,At Risk
17571.0,49,4,1425.67,3,4,4,11,Loyal Customer
17572.0,70,4,226.75000000000003,3,4,1,8,Potential Customer
17573.0,28,3,380.6,4,4,2,10,Loyal Customer
17574.0,242,1,185.65,1,2,1,4,Lost Customer
17576.0,7,19,3564.83,5,5,5,15,VIP Customer
17578.0,217,1,143.45999999999998,1,2,1,4,Lost Customer
17579.0,4,3,448.90000000000003,5,4,2,11,Loyal Customer
17580.0,252,3,215.72,1,4,1,6,At Risk
17581.0,0,25,11025.24,5,5,5,15,VIP Customer
17582.0,235,1,175.27,1,2,1,4,Lost Customer
17584.0,6,2,1242.3,5,3,4,12,Loyal Customer
17585.0,108,4,1116.68,2,4,4,10,Loyal Customer
17588.0,99,3,1240.2,2,4,4,10,Loyal Customer
17589.0,59,4,2404.17,3,4,5,12,Loyal Customer
17590.0,1,3,1468.02,5,4,4,13,VIP Customer
17591.0,72,7,2203.67,2,5,5,12,Loyal Customer
17593.0,3,5,3923.86,5,4,5,14,VIP Customer
17594.0,84,2,993.18,2,3,4,9,Potential Customer
17595.0,11,2,386.69,5,3,2,10,Loyal Customer
17596.0,22,7,2806.69,4,5,5,14,VIP Customer
17597.0,213,1,2044.3700000000001,1,2,4,7,Potential Customer
17600.0,17,1,161.67000000000002,4,2,1,7,Potential Customer
17601.0,238,1,116.00999999999999,1,2,1,4,Lost Customer
17602.0,1,6,5054.42,5,5,5,15,VIP Customer
17603.0,77,1,394.72,2,2,2,6,At Risk
17604.0,216,2,309.36,1,3,2,6,At Risk
17608.0,32,2,191.99,4,3,1,8,Potential Customer
17609.0,40,5,1105.78,3,4,4,11,Loyal Customer
17611.0,6,15,3961.12,5,5,5,15,VIP Customer
17612.0,52,6,2048.45,3,5,4,12,Loyal Customer
17613.0,22,14,4544.55,4,5,5,14,VIP Customer
17614.0,56,1,386.32,3,2,2,7,Potential Customer
17615.0,129,3,329.6,2,4,2,8,Potential Customer
17616.0,173,3,571.1999999999999,2,4,3,9,Potential Customer
17618.0,5,3,930.28,5,4,3,12,Loyal Customer
17619.0,311,1,214.37,1,2,1,4,Lost Customer
17620.0,59,1,81.44,3,2,1,6,At Risk
17621.0,20,3,1379.9,4,4,4,12,Loyal Customer
17623.0,32,1,527.0500000000001,4,2,3,9,Potential Customer
17624.0,14,2,843.48,4,3,3,10,Loyal Customer
17625.0,17,4,2020.4,4,4,4,12,Loyal Customer
17628.0,80,1,75.75,2,2,1,5,At Risk
17629.0,5,8,1814.12,5,5,4,14,VIP Customer
17630.0,169,2,503.59999999999997,2,3,3,8,Potential Customer
17631.0,1,3,528.33,5,4,3,12,Loyal Customer
17633.0,30,4,1324.84,4,4,4,12,Loyal Customer
17634.0,35,9,2358.59,3,5,5,13,VIP Customer
17636.0,18,1,285.56,4,2,2,8,Potential Customer
17637.0,30,2,547.0600000000001,4,3,3,10,Loyal Customer
17639.0,275,1,108.5,1,2,1,4,Lost Customer
17640.0,86,1,621.66,2,2,3,7,Potential Customer
17642.0,119,2,712.29,2,3,3,8,Potential Customer
17643.0,372,1,101.55,1,2,1,4,Lost Customer
17644.0,0,11,2895.64,5,5,5,15,VIP Customer
17646.0,218,3,1008.39,1,4,4,9,Potential Customer
17647.0,64,1,133.06,3,2,1,6,At Risk
17648.0,60,4,1797.5,3,4,4,11,Loyal Customer
17649.0,137,1,868.49,2,2,3,7,Potential Customer
17650.0,20,1,166.08,4,2,1,7,Potential Customer
17651.0,11,10,3945.0,5,5,5,15,VIP Customer
17652.0,24,12,4867.72,4,5,5,14,VIP Customer
17653.0,36,4,1207.56,3,4,4,11,Loyal Customer
17654.0,276,1,117.55,1,2,1,4,Lost Customer
17655.0,10,7,2638.94,5,5,5,15,VIP Customer
17656.0,72,5,1674.69,2,4,4,10,Loyal Customer
17658.0,25,2,595.42,4,3,3,10,Loyal Customer
17659.0,16,12,2999.46,4,5,5,14,VIP Customer
17660.0,140,1,178.75,2,2,1,5,At Risk
17663.0,25,7,1802.91,4,5,4,13,VIP Customer
17664.0,18,2,604.64,4,3,3,10,Loyal Customer
17666.0,3,2,728.16,5,3,3,11,Loyal Customer
17667.0,65,5,2055.51,3,4,5,12,Loyal Customer
17668.0,0,2,347.75,5,3,2,10,Loyal Customer
17669.0,42,7,3406.7200000000003,3,5,5,13,VIP Customer
17670.0,227,1,205.7,1,2,1,4,Lost Customer
17671.0,15,4,1572.71,4,4,4,12,Loyal Customer
17672.0,49,2,3178.17,3,3,5,11,Loyal Customer
17673.0,1,6,1594.97,5,5,4,14,VIP Customer
17674.0,73,2,551.04,2,3,3,8,Potential Customer
17675.0,0,31,20374.28,5,5,5,15,VIP Customer
17676.0,3,6,1371.18,5,5,4,14,VIP Customer
17677.0,1,30,16345.38,5,5,5,15,VIP Customer
17678.0,263,1,298.11,1,2,2,5,At Risk
17679.0,52,2,1992.1100000000001,3,3,4,10,Loyal Customer
17680.0,23,1,184.4,4,2,1,7,Potential Customer
17682.0,9,6,2474.33,5,5,5,15,VIP Customer
17684.0,43,1,239.41,3,2,1,6,At Risk
17685.0,16,7,3155.83,4,5,5,14,VIP Customer
17686.0,6,7,5739.46,5,5,5,15,VIP Customer
17690.0,29,15,4726.8,4,5,5,14,VIP Customer
17691.0,357,2,290.40000000000003,1,3,2,6,At Risk
17692.0,126,4,740.9399999999999,2,4,3,9,Potential Customer
17693.0,136,1,200.47,2,2,1,5,At Risk
17694.0,141,1,283.12,2,2,2,6,At Risk
17695.0,131,2,765.34,2,3,3,8,Potential Customer
17696.0,37,8,2285.71,3,5,5,13,VIP Customer
17697.0,235,1,338.95,1,2,2,5,At Risk
17698.0,260,1,154.95,1,2,1,4,Lost Customer
17700.0,16,4,2534.64,4,4,5,13,VIP Customer
17701.0,252,1,417.95,1,2,2,5,At Risk
17702.0,29,4,1824.37,4,4,4,12,Loyal Customer
17703.0,34,3,798.74,3,4,3,10,Loyal Customer
17704.0,168,2,885.19,2,3,3,8,Potential Customer
17705.0,2,9,1823.52,5,5,4,14,VIP Customer
17706.0,3,17,10504.49,5,5,5,15,VIP Customer
17707.0,184,2,152.4,1,3,1,5,At Risk
17708.0,187,2,263.33,1,3,2,6,At Risk
17709.0,169,1,137.45,2,2,1,5,At Risk
17711.0,10,2,385.1,5,3,2,10,Loyal Customer
17712.0,44,1,522.91,3,2,3,8,Potential Customer
17714.0,320,1,153.0,1,2,1,4,Lost Customer
17715.0,200,1,326.4,1,2,2,5,At Risk
17716.0,22,11,5655.99,4,5,5,14,VIP Customer
17718.0,231,1,139.35,1,2,1,4,Lost Customer
17719.0,37,15,5396.04,3,5,5,13,VIP Customer
17720.0,25,4,1195.94,4,4,4,12,Loyal Customer
17722.0,95,4,2424.04,2,4,5,11,Loyal Customer
17723.0,126,6,3276.4000000000005,2,5,5,12,Loyal Customer
17724.0,70,3,1033.0,3,4,4,11,Loyal Customer
17725.0,15,11,3439.08,4,5,5,14,VIP Customer
17727.0,14,1,1060.25,4,2,4,10,Loyal Customer
17728.0,3,3,2876.01,5,4,5,14,VIP Customer
17730.0,2,13,5298.4800000000005,5,5,5,15,VIP Customer
17731.0,78,4,1240.11,2,4,4,10,Loyal Customer
17732.0,372,1,303.97,1,2,2,5,At Risk
17733.0,38,2,692.19,3,3,3,9,Potential Customer
17734.0,53,3,700.63,3,4,3,10,Loyal Customer
17735.0,1,19,13110.02,5,5,5,15,VIP Customer
17736.0,8,3,377.44,5,4,2,11,Loyal Customer
17737.0,8,2,168.24,5,3,1,9,Potential Customer
17738.0,18,4,1879.05,4,4,4,12,Loyal Customer
17739.0,11,7,2791.35,5,5,5,15,VIP Customer
17742.0,112,2,355.11,2,3,2,7,Potential Customer
17744.0,3,6,2322.4,5,5,5,15,VIP Customer
17746.0,239,1,110.25,1,2,1,4,Lost Customer
17747.0,112,1,71.4,2,2,1,5,At Risk
17749.0,177,2,674.52,2,3,3,8,Potential Customer
17750.0,4,9,1710.45,5,5,4,14,VIP Customer
17752.0,358,1,80.64,1,2,1,4,Lost Customer
17754.0,0,5,1664.65,5,4,4,13,VIP Customer
17757.0,0,30,5593.39,5,5,5,15,VIP Customer
17758.0,18,8,3408.2000000000003,4,5,5,14,VIP Customer
17759.0,16,3,819.96,4,4,3,11,Loyal Customer
17760.0,21,2,287.59,4,3,2,9,Potential Customer
17761.0,32,1,712.78,4,2,3,9,Potential Customer
17763.0,262,1,15.0,1,2,1,4,Lost Customer
17764.0,50,2,772.55,3,3,3,9,Potential Customer
17765.0,158,3,367.63,2,4,2,8,Potential Customer
17767.0,14,1,271.2,4,2,2,8,Potential Customer
17768.0,7,3,2081.9,5,4,5,14,VIP Customer
17769.0,12,10,3957.43,5,5,5,15,VIP Customer
17770.0,198,5,1143.27,1,4,4,9,Potential Customer
17771.0,56,2,245.81,3,3,1,7,Potential Customer
17772.0,10,2,173.45,5,3,1,9,Potential Customer
17774.0,96,4,1213.73,2,4,4,10,Loyal Customer
17775.0,254,1,56.4,1,2,1,4,Lost Customer
17777.0,24,3,647.56,4,4,3,11,Loyal Customer
17779.0,20,3,650.32,4,4,3,11,Loyal Customer
17781.0,158,2,188.02,2,3,1,6,At Risk
17783.0,71,2,283.47,3,3,2,8,Potential Customer
17785.0,52,1,131.94,3,2,1,6,At Risk
17786.0,84,2,266.85,2,3,2,7,Potential Customer
17787.0,152,4,1817.54,2,4,4,10,Loyal Customer
17788.0,73,2,1117.9,2,3,4,9,Potential Customer
17789.0,280,1,225.9,1,2,1,4,Lost Customer
17790.0,26,14,1964.3,4,5,4,13,VIP Customer
17791.0,29,1,106.1,4,2,1,7,Potential Customer
17793.0,24,1,300.34,4,2,2,8,Potential Customer
17795.0,179,2,342.83,1,3,2,6,At Risk
17796.0,39,4,690.0,3,4,3,10,Loyal Customer
17797.0,21,3,780.43,4,4,3,11,Loyal Customer
17799.0,21,10,3039.17,4,5,5,14,VIP Customer
17800.0,36,9,1187.21,3,5,4,12,Loyal Customer
17802.0,81,3,1285.04,2,4,4,10,Loyal Customer
17805.0,73,1,512.31,2,2,3,7,Potential Customer
17806.0,10,1,546.04,5,2,3,10,Loyal Customer
17809.0,15,12,5411.91,4,5,5,14,VIP Customer
17811.0,3,39,7761.82,5,5,5,15,VIP Customer
17812.0,12,4,699.81,5,4,3,12,Loyal Customer
17813.0,13,5,1698.07,4,4,4,12,Loyal Customer
17816.0,36,4,36.56,3,4,1,8,Potential Customer
17817.0,3,3,387.68,5,4,2,11,Loyal Customer
17819.0,71,7,3704.87,3,5,5,13,VIP Customer
17824.0,50,1,298.4,3,2,2,7,Potential Customer
17827.0,4,5,1987.33,5,4,4,13,VIP Customer
17828.0,22,4,1820.09,4,4,4,12,Loyal Customer
17829.0,298,1,889.24,1,2,3,6,At Risk
17830.0,1,3,398.7,5,4,2,11,Loyal Customer
17831.0,32,1,35.400000000000006,4,2,1,7,Potential Customer
17832.0,49,1,155.37,3,2,1,6,At Risk
17835.0,2,3,342.24,5,4,2,11,Loyal Customer
17836.0,46,1,110.21000000000001,3,2,1,6,At Risk
17837.0,41,8,1541.23,3,5,4,12,Loyal Customer
17838.0,26,5,2720.8,4,4,5,13,VIP Customer
17839.0,41,1,318.15,3,2,2,7,Potential Customer
17841.0,1,124,40519.84,5,5,5,15,VIP Customer
17843.0,302,1,205.48,1,2,1,4,Lost Customer
17844.0,106,1,51.559999999999995,2,2,1,5,At Risk
17846.0,84,1,2033.1,2,2,4,8,Potential Customer
17848.0,80,9,901.1999999999999,2,5,3,10,Loyal Customer
17849.0,217,4,605.8000000000001,1,4,3,8,Potential Customer
17850.0,371,34,5391.21,1,5,5,11,Loyal Customer
17852.0,11,2,114.34,5,3,1,9,Potential Customer
17854.0,184,2,311.26,1,3,2,6,At Risk
17855.0,372,1,208.97,1,2,1,4,Lost Customer
17856.0,1,4,1418.03,5,4,4,13,VIP Customer
17857.0,3,23,26879.04,5,5,5,15,VIP Customer
17858.0,5,12,5140.66,5,5,5,15,VIP Customer
17859.0,304,1,141.92000000000002,1,2,1,4,Lost Customer
17860.0,368,1,226.45000000000002,1,2,1,4,Lost Customer
17861.0,2,8,2097.88,5,5,5,15,VIP Customer
17862.0,323,1,330.9,1,2,2,5,At Risk
17863.0,58,6,3160.0,3,5,5,13,VIP Customer
17864.0,12,3,554.85,5,4,3,12,Loyal Customer
17865.0,30,20,10526.32,4,5,5,14,VIP Customer
17866.0,142,1,329.65,2,2,2,6,At Risk
17867.0,29,6,1157.8700000000001,4,5,4,13,VIP Customer
17869.0,106,5,428.18,2,4,2,8,Potential Customer
17870.0,1,12,1865.89,5,5,4,14,VIP Customer
17871.0,204,1,155.9,1,2,1,4,Lost Customer
17873.0,79,5,1848.96,2,4,4,10,Loyal Customer
17874.0,184,6,683.46,1,5,3,9,Potential Customer
17877.0,169,1,237.61,2,2,1,5,At Risk
17878.0,43,1,379.45,3,2,2,7,Potential Customer
17879.0,173,1,178.51999999999998,2,2,1,5,At Risk
17880.0,364,1,458.92,1,2,2,5,At Risk
17881.0,303,1,133.35000000000002,1,2,1,4,Lost Customer
17883.0,2,4,664.34,5,4,3,12,Loyal Customer
17884.0,3,4,695.0699999999999,5,4,3,12,Loyal Customer
17885.0,11,1,156.34,5,2,1,8,Potential Customer
17886.0,31,3,869.28,4,4,3,11,Loyal Customer
17887.0,128,1,111.35,2,2,1,5,At Risk
17888.0,20,8,716.0,4,5,3,12,Loyal Customer
17889.0,211,2,201.37,1,3,1,5,At Risk
17890.0,322,2,586.89,1,3,3,7,Potential Customer
17891.0,161,1,203.85999999999999,2,2,1,5,At Risk
17892.0,55,3,244.1,3,4,1,8,Potential Customer
17893.0,224,1,107.21,1,2,1,4,Lost Customer
17894.0,71,8,1118.96,3,5,4,12,Loyal Customer
17895.0,43,1,95.45,3,2,1,6,At Risk
17896.0,22,1,256.32,4,2,2,8,Potential Customer
17897.0,172,3,541.8100000000001,2,4,3,9,Potential Customer
17898.0,84,2,152.06,2,3,1,6,At Risk
17899.0,158,1,154.55,2,2,1,5,At Risk
17900.0,189,2,112.19999999999999,1,3,1,5,At Risk
17901.0,28,1,110.38,4,2,1,7,Potential Customer
17904.0,20,1,181.07,4,2,1,7,Potential Customer
17905.0,70,4,798.99,3,4,3,10,Loyal Customer
17906.0,246,1,72.9,1,2,1,4,Lost Customer
17908.0,373,1,232.03,1,2,1,4,Lost Customer
17911.0,8,1,366.23,5,2,2,9,Potential Customer
17912.0,309,5,310.06,1,4,2,7,Potential Customer
17913.0,58,2,408.65,3,3,2,8,Potential Customer
17914.0,3,1,329.36,5,2,2,9,Potential Customer
17917.0,44,3,335.03,3,4,2,9,Potential Customer
17919.0,87,1,1304.04,2,2,4,8,Potential Customer
17920.0,3,17,4119.5,5,5,5,15,VIP Customer
17921.0,63,4,820.23,3,4,3,10,Loyal Customer
17923.0,281,1,207.50000000000003,1,2,1,4,Lost Customer
17924.0,11,7,2962.5,5,5,5,15,VIP Customer
17925.0,372,1,244.08,1,2,1,4,Lost Customer
17926.0,132,2,397.29,2,3,2,7,Potential Customer
17928.0,44,2,212.54,3,3,1,7,Potential Customer
17929.0,10,4,843.0,5,4,3,12,Loyal Customer
17930.0,35,5,1740.48,3,4,4,11,Loyal Customer
17931.0,133,2,408.36,2,3,2,7,Potential Customer
17932.0,28,3,1331.57,4,4,4,12,Loyal Customer
17934.0,51,2,704.25,3,3,3,9,Potential Customer
17935.0,137,2,145.79,2,3,1,6,At Risk
17936.0,4,1,380.13,5,2,2,9,Potential Customer
17937.0,8,7,4301.22,5,5,5,15,VIP Customer
17939.0,159,1,99.14,2,2,1,5,At Risk
17940.0,48,10,4020.04,3,5,5,13,VIP Customer
17941.0,130,1,304.56,2,2,2,6,At Risk
17942.0,7,1,77.50000000000001,5,2,1,8,Potential Customer
17946.0,232,2,149.57999999999998,1,3,1,5,At Risk
17947.0,36,1,176.68,3,2,1,6,At Risk
17948.0,146,1,358.56000000000006,2,2,2,6,At Risk
17949.0,0,45,58510.48,5,5,5,15,VIP Customer
17950.0,71,3,482.2,3,4,2,9,Potential Customer
17951.0,39,3,1008.5400000000001,3,4,4,11,Loyal Customer
17954.0,4,12,2314.13,5,5,5,15,VIP Customer
17955.0,198,4,557.3,1,4,3,8,Potential Customer
17956.0,248,1,12.75,1,2,1,4,Lost Customer
17957.0,65,1,111.68,3,2,1,6,At Risk
17958.0,116,1,508.4599999999999,2,2,3,7,Potential Customer
17960.0,170,1,73.78,2,2,1,5,At Risk
17961.0,20,39,1296.44,4,5,4,13,VIP Customer
17962.0,141,1,102.41,2,2,1,5,At Risk
17964.0,31,2,463.21,4,3,2,9,Potential Customer
17965.0,37,14,2599.19,3,5,5,13,VIP Customer
17966.0,37,5,1098.43,3,4,4,11,Loyal Customer
17967.0,371,1,112.27,1,2,1,4,Lost Customer
17968.0,373,1,265.1,1,2,2,5,At Risk
17969.0,165,2,228.2,2,3,1,6,At Risk
17970.0,210,1,562.79,1,2,3,6,At Risk
17972.0,241,1,135.19,1,2,1,4,Lost Customer
17973.0,51,1,337.04,3,2,2,7,Potential Customer
17974.0,24,3,703.99,4,4,3,11,Loyal Customer
17975.0,14,13,4483.26,4,5,5,14,VIP Customer
17976.0,371,1,321.79,1,2,2,5,At Risk
17977.0,28,1,288.14,4,2,2,8,Potential Customer
17978.0,364,1,300.91999999999996,1,2,2,5,At Risk
17979.0,35,4,732.41,3,4,3,10,Loyal Customer
17980.0,165,3,811.45,2,4,3,9,Potential Customer
17984.0,144,1,152.68,2,2,1,5,At Risk
17985.0,21,1,631.35,4,2,3,9,Potential Customer
17986.0,55,1,20.8,3,2,1,6,At Risk
17987.0,184,1,198.57,1,2,1,4,Lost Customer
17988.0,11,7,201.12,5,5,1,11,Loyal Customer
17990.0,236,3,630.84,1,4,3,8,Potential Customer
17991.0,224,2,93.35,1,3,1,5,At Risk
17994.0,121,4,674.89,2,4,3,9,Potential Customer
17995.0,281,1,76.1,1,2,1,4,Lost Customer
17997.0,73,8,1962.46,2,5,4,11,Loyal Customer
17999.0,36,2,380.39,3,3,2,8,Potential Customer
18001.0,11,2,415.13,5,3,2,10,Loyal Customer
18004.0,361,1,157.92,1,2,1,4,Lost Customer
18005.0,3,2,226.47,5,3,1,9,Potential Customer
18006.0,22,1,444.68,4,2,2,8,Potential Customer
18008.0,69,9,2116.19,3,5,5,13,VIP Customer
18009.0,234,1,247.39,1,2,1,4,Lost Customer
18010.0,256,1,174.8,1,2,1,4,Lost Customer
18011.0,372,1,102.78999999999999,1,2,1,4,Lost Customer
18013.0,154,2,187.29,2,3,1,6,At Risk
18014.0,27,1,162.22,4,2,1,7,Potential Customer
18015.0,3,1,120.03,5,2,1,8,Potential Customer
18016.0,31,5,1477.66,4,4,4,12,Loyal Customer
18017.0,80,3,523.0,2,4,3,9,Potential Customer
18018.0,107,2,122.14,2,3,1,6,At Risk
18019.0,51,1,38.45,3,2,1,6,At Risk
18022.0,35,1,612.72,3,2,3,8,Potential Customer
18024.0,152,2,389.78,2,3,2,7,Potential Customer
18027.0,98,1,115.31,2,2,1,5,At Risk
18030.0,3,2,230.64999999999998,5,3,1,9,Potential Customer
18032.0,333,1,73.5,1,2,1,4,Lost Customer
18033.0,64,1,93.82000000000001,3,2,1,6,At Risk
18034.0,21,2,418.68,4,3,2,9,Potential Customer
18035.0,35,3,713.89,3,4,3,10,Loyal Customer
18036.0,31,3,403.12,4,4,2,10,Loyal Customer
18037.0,153,6,70.02,2,5,1,8,Potential Customer
18040.0,18,2,357.20000000000005,4,3,2,9,Potential Customer
18041.0,11,21,4097.37,5,5,5,15,VIP Customer
18042.0,53,1,165.04999999999998,3,2,1,6,At Risk
18043.0,24,3,529.29,4,4,3,11,Loyal Customer
18044.0,3,10,2088.6,5,5,5,15,VIP Customer
18045.0,44,1,178.34,3,2,1,6,At Risk
18048.0,202,2,172.29000000000002,1,3,1,5,At Risk
18050.0,358,1,74.4,1,2,1,4,Lost Customer
18053.0,70,1,300.02,3,2,2,7,Potential Customer
18055.0,6,10,6761.34,5,5,5,15,VIP Customer
18056.0,287,1,363.65,1,2,2,5,At Risk
18058.0,9,1,170.16,5,2,1,8,Potential Customer
18059.0,22,3,306.46,4,4,2,10,Loyal Customer
18061.0,21,10,2119.41,4,5,5,14,VIP Customer
18062.0,172,3,720.52,2,4,3,9,Potential Customer
18064.0,132,2,814.0,2,3,3,8,Potential Customer
18065.0,5,14,2392.83,5,5,5,15,VIP Customer
18066.0,74,1,318.0,2,2,2,6,At Risk
18067.0,39,1,396.33,3,2,2,7,Potential Customer
18068.0,288,1,101.69999999999999,1,2,1,4,Lost Customer
18069.0,25,5,2009.24,4,4,4,12,Loyal Customer
18071.0,257,2,453.0,1,3,2,6,At Risk
18072.0,185,1,247.44,1,2,1,4,Lost Customer
18073.0,113,12,3859.82,2,5,5,12,Loyal Customer
18074.0,373,1,489.6,1,2,3,6,At Risk
18075.0,22,10,2611.75,4,5,5,14,VIP Customer
18077.0,7,11,2584.41,5,5,5,15,VIP Customer
18078.0,216,2,336.13,1,3,2,6,At Risk
18079.0,44,4,3613.15,3,4,5,12,Loyal Customer
18080.0,18,2,1231.5,4,3,4,11,Loyal Customer
18081.0,35,3,343.45,3,4,2,9,Potential Customer
18082.0,25,1,680.84,4,2,3,9,Potential Customer
18084.0,15,1,90.47999999999999,4,2,1,7,Potential Customer
18085.0,329,2,689.95,1,3,3,7,Potential Customer
18086.0,273,1,101.34,1,2,1,4,Lost Customer
18087.0,97,2,4055.7199999999993,2,3,5,10,Loyal Customer
18088.0,60,1,166.03,3,2,1,6,At Risk
18092.0,1,11,9068.26,5,5,5,15,VIP Customer
18093.0,92,4,2106.52,2,4,5,11,Loyal Customer
18094.0,81,7,3017.3,2,5,5,12,Loyal Customer
18095.0,312,2,580.0500000000001,1,3,3,7,Potential Customer
18096.0,11,3,849.06,5,4,3,12,Loyal Customer
18097.0,7,6,2662.4,5,5,5,15,VIP Customer
18099.0,126,1,168.31,2,2,1,5,At Risk
18101.0,10,2,222.4,5,3,1,9,Potential Customer
18102.0,0,60,259657.3,5,5,5,15,VIP Customer
18104.0,36,1,754.64,3,2,3,8,Potential Customer
18105.0,37,1,113.48000000000002,3,2,1,6,At Risk
18106.0,329,1,421.9,1,2,2,5,At Risk
18108.0,253,1,271.0,1,2,2,5,At Risk
18109.0,1,26,8004.92,5,5,5,15,VIP Customer
18110.0,19,1,198.8,4,2,1,7,Potential Customer
18112.0,11,2,352.69,5,3,2,10,Loyal Customer
18113.0,368,1,76.32000000000001,1,2,1,4,Lost Customer
18114.0,289,1,220.1,1,2,1,4,Lost Customer
18116.0,67,8,1403.1100000000001,3,5,4,12,Loyal Customer
18117.0,25,1,315.65,4,2,2,8,Potential Customer
18118.0,10,26,5625.08,5,5,5,15,VIP Customer
18119.0,367,1,180.7,1,2,1,4,Lost Customer
18120.0,213,1,111.15,1,2,1,4,Lost Customer
18121.0,148,2,653.3,2,3,3,8,Potential Customer
18122.0,7,6,1793.06,5,5,4,14,VIP Customer
18123.0,23,2,574.4399999999999,4,3,3,10,Loyal Customer
18125.0,29,4,1131.75,4,4,4,12,Loyal Customer
18126.0,60,1,200.92000000000002,3,2,1,6,At Risk
18127.0,18,3,347.08,4,4,2,10,Loyal Customer
18129.0,242,1,112.55000000000001,1,2,1,4,Lost Customer
18130.0,14,3,1059.39,4,4,4,12,Loyal Customer
18133.0,211,1,931.4999999999999,1,2,3,6,At Risk
18135.0,28,5,681.9100000000001,4,4,3,11,Loyal Customer
18136.0,62,3,784.33,3,4,3,10,Loyal Customer
18138.0,294,1,152.65,1,2,1,4,Lost Customer
18139.0,17,6,8438.34,4,5,5,14,VIP Customer
